,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
319,90718cc7-4627-4653-864f-09c11c6de14b,Do yun Kim,https://play-lh.googleusercontent.com/a/AItbvmmtTU-9fvUIc6J8T-ZaDIl6DUQrPtHNYKW44bFk=mo,내가 너무기대했나? 중국겜 원신똑같이만들지그냥 따라하다 개발자들 기술이딸렸나... 그걸보고도 승인해준 임원들도 보는눈이없나.. 한국 대기업이 세나캐릭터로 원신수준이였으면 초대박일텐데 원신이 훨씬 잘만들었네.. 스토리도 무슨 하루만에 더이상 할게없고... 세나레 개발 한달만에 만든겁니까? 무슨.. 오히려 넷마블이 퀄리티가 중국같군,2,0,1.04.0,2022-08-05 06:44:07,,
320,0fa37bce-c44e-4884-be4b-45e874f6f1fa,장형진,https://play-lh.googleusercontent.com/a/AItbvmm3FLzNow7aDzfiNWNbse20Zr4HbxHBmbnx9ELS=mo,"이런 게임은 이제 망해야돼,.. 맨날 돈돈돈돈... 그놈의 가챠게임...",1,1,,2022-08-05 06:40:21,"안녕하세요 장형진 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 만족할만한 게임 서비스를 제공해드리지 못한 점 죄송합니다.

다양한 콘텐츠와 이벤트를 기획하여
세븐나이츠 레볼루션을 보다 재미있게 즐기실 수 있도록 노력하겠습니다.

혹여라도 게임 이용 중 불편했던 부분이나 건의하실 사항이 있다면
고객센터를 통해 1:1 문의를 남겨주세요.

다양한 의견 청취를 통해 더욱 나은 서비스를 제공해드릴 수 있도록 최선을 다하겠습니다.

감사합니다.",2022-08-06 11:20:00
321,ccdc3b29-f70d-4f34-a010-649dd078423a,한준우,https://play-lh.googleusercontent.com/a/AItbvmnP5E9uelpers_KujhA8gr1WQwiuCqoEJNXNxa5=mo,굿 굿 굿 굿 굿 👍,5,0,1.04.0,2022-08-05 06:29:43,,
322,a87bd6fe-33b8-44c9-9858-2b7f7290b945,이승우,https://play-lh.googleusercontent.com/a/AItbvmlRN2sHrwn7tCaHh3e9FCaazjZZ-V9gMF78BBnv=mo,아직 잔바리지만 오픈하고 간간히하면서 투력4만정도까지키워본결과 할만합니다. 겉보기에는 창렬같으나 파면팔수록 혜자가많아요. 아니겉보기에 혜자여야지..이사람들아... 여튼 가볍게 접근하시는분들은 조금더 공부를하셔야합니다. 좋은것들을 다꽁꽁숨겨두었고 연결고리들이 많아서 유투브보면서 좀만하시면 영웅장비는쉽게가실수있구요. 생도결투랑 영웅결투장나름 재미있게하고있내요 이건잼있내요. 나머지 덱같은경우도 굳이태생4성이아니더라도 크리스나 힐러케릭 등등 3성도많이쓰이구요. 나는태생4성 하나얻고가겟다하시면 세인.원거리 스파이크.준오등등 챙겨가셔요 스파이크원거리랑세인는 결투장 대환장하게쌥니다. 보잡도좋구요. 무과금으로도 충분히할수잇습니다. 이미유툽에 무과금공략다떳어여.저는 못참고 15정도했지만..ㅎㅎ 분명한건 덱욕심없으시다면 무과금 쌉가능게임입니다.,5,0,1.04.0,2022-08-05 06:18:25,,
323,a693dd0f-76f6-41ad-ba23-d054e30e3486,아시아롬멜,https://play-lh.googleusercontent.com/a-/AFdZucrpvESPd0QdKVKGVH7SX1dT_j5hNMR6pNt0Gbtm,게임 최적화가 가능한지 너무 많이 튕기니 에효,2,0,1.04.0,2022-08-05 05:53:40,,
324,7a5034df-c431-4d4b-92d9-2df5eab1acda,최재남,https://play-lh.googleusercontent.com/a-/AFdZucrMURmxL5Yw-bTm9ac_hf5BiO5n76Lg6veh7WqN,재미있게 플레이중 입니다.,5,0,1.04.1,2022-08-05 05:46:44,,
325,08b0cc50-e347-4de9-bc43-7d1042e5cac8,강돌이채널,https://play-lh.googleusercontent.com/a-/AFdZucpNnXNZKC8og0ue0TeaJRLqhXHZA2-s2gJWEl_Urw,스토리부터 게임 구성 보상 등등 모두 완벽합니다. 뽑기 확률이야 뭐 지금처럼 보상을 막 퍼주시니 이해를 합니다만 불호랑이 2마리째 나왔을때 4개월전에 산 새 폰을 갖다 던져서 부실 뻔 했습니다. 그리고 게임 난이도는 가면 갈수록 지옥이 되어가네요 우선 몬스터들 체력바가 너무 기하급수적으로 늘어나고 보스몹은 체력바만 많은 뚱뚱이라 편하진 않지만 쉽게 잡을 수 있다 해도 잡몹들이 보스몹 하나 잡는 것 보다 힘들고 너무 셉니다. 보스몹보다 피지스가 더 세요... 피지스 잡몹들이 보스몹 다굴 쳐서 잡고 자기들이 짱 먹을 것 같아여 ㅇㅁㅇ...,5,0,1.04.1,2022-08-05 05:42:34,,
326,d1bbe50b-d62e-414c-8037-ce252fbde3c4,리플서번짐,https://play-lh.googleusercontent.com/a-/AFdZuco6JEH-30LZorUR-iAofVTqd8GuMcX2rAlvyHio,성장하기 겁나 힘듬..역대 최악으로 힘듬..,1,0,,2022-08-05 05:39:03,"안녕하세요 리플서번짐 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 만족할만한 게임 서비스를 제공해드리지 못한 점 죄송합니다.

다양한 콘텐츠와 이벤트를 기획하여
세븐나이츠 레볼루션을 보다 재미있게 즐기실 수 있도록 노력하겠습니다.

혹여라도 게임 이용 중 불편했던 부분이나 건의하실 사항이 있다면
고객센터를 통해 1:1 문의를 남겨주세요.

다양한 의견 청취를 통해 더욱 나은 서비스를 제공해드릴 수 있도록 최선을 다하겠습니다.

감사합니다.",2022-08-06 12:41:01
327,b11bdd59-3b44-4b5b-839c-6d7e4b7d31fb,임기호,https://play-lh.googleusercontent.com/a/AItbvmnidQr4ZmZe2RB741yybHPWbrcVSghMtoSkvxvJ=mo,수고요,4,0,1.04.0,2022-08-05 05:04:19,,
328,8d659e43-4964-477f-b27c-84703dbe53db,김한결,https://play-lh.googleusercontent.com/a/AItbvmlkZyIFMnc7yRvWIweCig96YXTryA5tT4Z4wHMp=mo,별로 그냥 별로,1,0,,2022-08-05 04:29:56,"안녕하세요 김한결 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 만족할만한 게임 서비스를 제공해드리지 못한 점 죄송합니다.

다양한 콘텐츠와 이벤트를 기획하여
세븐나이츠 레볼루션을 보다 재미있게 즐기실 수 있도록 노력하겠습니다.

혹여라도 게임 이용 중 불편했던 부분이나 건의하실 사항이 있다면
고객센터를 통해 1:1 문의를 남겨주세요.

다양한 의견 청취를 통해 더욱 나은 서비스를 제공해드릴 수 있도록 최선을 다하겠습니다.

감사합니다.",2022-08-06 11:17:02
329,a84f7ce1-2630-4f07-959b-24c175fff96f,냥코센세,https://play-lh.googleusercontent.com/a-/AFdZuconORwPM6IaFcfXWJbVLaFlkx4_MVowE408ywv-JA,"세븐사이츠2 보다 재미있어요..! 세븐2는 하다가 너무 재미없어서 10분하고 접었는데... 이건 머랄까? 모험하는게 재밌다랄까? 외형,옷 꾸밀수있으니까 더 재미있네요",5,0,1.04.0,2022-08-05 04:12:31,,
330,be5ef9a5-0e61-4da0-a8cb-f130ca6164ec,Junyoung Kim,https://play-lh.googleusercontent.com/a/AItbvmnbFkFXqZ2M6VpCuWVqIKXCc2pa0lNfYF-iQ4do=mo,"루비 수급 및 장비, 카드 성장 시스템, 난이도 충분히 만족스럽니다. 꾸준히만 한다면 재료도 부족하다는 느낌 없이 진행 가능합니다. 현재 패스 구매만한 소과금으로 어려움까지 다 깨고 소환권 100장 루비 만개 모아뒀습니다. 대신 단잠은 모바일 게임이지만 모바일로 하기에는 좀 힘들다는게 있네요. 전투력이 부족해도 스토리는 충분히 컨트롤로 미는거 가능하니 노력만 한다면 게임 진행에 무리는 없어요",5,2,1.04.1,2022-08-05 04:07:23,,
331,ecce0461-a206-4593-8fcf-4998ad74ba20,노윤규,https://play-lh.googleusercontent.com/a/AItbvmlNR7ep24K0u7Nl90-xfM7-2fuJtaGnkQXC6At1=mo,굿좋아,4,0,1.04.0,2022-08-05 04:06:00,,
332,eb5a225a-01bf-4b60-8ebb-15b74d5b5af1,김동준,https://play-lh.googleusercontent.com/a-/AFdZucojr912McrPz2SBUdFuPvSbd_Z2PWG9rkNnmIt8xA,지운다!!,1,0,1.04.0,2022-08-05 03:57:46,"안녕하세요 김동준 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 만족할만한 게임 서비스를 제공해드리지 못한 점 죄송합니다.

다양한 콘텐츠와 이벤트를 기획하여
세븐나이츠 레볼루션을 보다 재미있게 즐기실 수 있도록 노력하겠습니다.

혹여라도 게임 이용 중 불편했던 부분이나 건의하실 사항이 있다면
고객센터를 통해 1:1 문의를 남겨주세요.

다양한 의견 청취를 통해 더욱 나은 서비스를 제공해드릴 수 있도록 최선을 다하겠습니다.

감사합니다.",2022-08-06 12:41:03
333,120aa41c-f04f-4a9c-8933-ad0847404d3f,상어킷,https://play-lh.googleusercontent.com/a-/AFdZucoQry8hDFM67LMJtXxutbS-abA6iBFB-ZxDeJR7Mg,무난데스~,3,0,1.03.0,2022-08-05 03:56:11,,
334,2ead75aa-72d9-4b72-a1f3-a9188097f16e,KAZ,https://play-lh.googleusercontent.com/a/AItbvmntwAszn9IbKC3Ka9V6dnrJM5VtrI20u2iEEwoH=mo,"제발 세븐나이츠 가지고 장난 하지말고 이딴 벌어먹기로 사람 빼가지 마시고 인정하면 세븐나이츠 원작 살려주세요 자기 복제도 이정도면 2부터 차기작 망한거 인정하시고 세븐나이츠 살려주세요 인정하며 좋은 원작 핀돌리지말고 와중에 잘만들거나 계승한것도 아니자나요 죽은게임살리는것보다 못한짓거리 하지말고... 차라리 세븐나이츠 이름 달지 말거나 정작 세븐나이츠 결말을원하는 이들 장난치지말고 게임을 뭐라고 생각하시나요? 돈???그 게 근본인가요? 서사, 누군가에겐 기억남는 히나의 삶 아닌가요? 이렇게 가진걸 망쳐놓는것도 능력이네요. 퀄리티 양산 가챠 좋아진다고 자기들끼리 박수치지말고요 남탓하지말고 안주하지말고 앞을 보시길.. 세븐나이츠 첫 토리 알고나 이딴걸 만드신지? 충성팬들무시하고 새로운 주머니를 위해 했지만 실패한것 감축드립니다. 게임의 퀄리티 이용하는것보다 가챠 하는 원조가 나을정도면 말 다했죠 윗대가리들 정신차려요 시대가 지나도 이지경이네 뭘잘못한지 모르면 가만히라도 있든가 이",1,0,1.04.1,2022-08-05 03:33:40,,
335,28a489c1-f2af-4884-aece-1bb30e1326c9,블러드샌즈,https://play-lh.googleusercontent.com/a-/AFdZucrhdck9WEWT6l6fCghM6mr9BTtwVjv8QcvoWXJ9,사전예약 보상을 안쥬시네요? 룬모험석 던전 미션좀 빼주세요... 공격력 제대로 올려주지도 않으먄서 왜 나보다 2배나 높은 적을 죽이라 합니까? 이거 말도 안돼죠 다른 겜보다 공격력 올라가는 속도가...너무 느려요,4,0,1.04.1,2022-08-05 03:32:58,,
336,2d8bf74d-26f9-4136-b04d-826cea10ef48,KSH,https://play-lh.googleusercontent.com/a/AItbvmln_dS2ihL0lQJZShUTXfqkCkOatdI4aDDQGCNK=mo,"리뷰 좀 안지웠으면 좋겟어요 스토리 연출 등에 힘 준게 보이는데 모든게 자동사냥 하나에 그대로 묻혀서 게임이 매우 애매해요 자동사냥겜이라면 딱 자동사냥 + 중간중간 흥미를 돋울거로 만들지 연출이나 스토리, 캐릭터 서사에 굉장히 신경을 많이썻는데 정작 이걸 제대로 보는 플레이어가 적고 자동사냥할때 불편함으로 느끼는 사람이 더 많아요",2,0,,2022-08-05 03:15:04,,
337,abe299c3-3abd-4481-840d-d0763af6b295,볼보,https://play-lh.googleusercontent.com/a-/AFdZucrPSZXAm23voV38_fCM-sEJO1QK0Vcr5LIgB5qdMw,오류가있는거같습니다 여신포인트 3000천개 을했는데 루비 3000개가 받아는데 들어가면은 안들어와있습니다 어떻게해주실수없을까요,1,0,1.04.1,2022-08-05 02:55:41,,
338,7a7c6a71-d2a7-4d33-8361-122d4038cf80,바나나,https://play-lh.googleusercontent.com/a-/AFdZucprtN7_tRWDrsnjNGeMjzL9-MF-23EnJJ4qqtlk,처음에 쉬움에서은 괜찮았어요 근데 중간중간에 시점이 자기마음대로 돌아가서 불편하고요 그다음 이제 보통에 들어가면 레벨이 안올라갑니다 올라간다는 모험이나 뭘 해도 안올라갑니다 스토리를 다시 플레이하면서 레벨을 올릴수 있었으면 더 좋았을 거 같네요 처음엔 그래도 재미있게 플레이했습니다,3,0,1.04.0,2022-08-05 02:11:52,,
339,7b7aee37-d4d3-4c30-8ec7-f4d15f974607,임현규,https://play-lh.googleusercontent.com/a/AItbvmlPxmeeUllS-hd9esokELwb__CSjHNr5e_CZMIU=mo,스토리랑 모든점에서 탁월함,5,0,1.04.1,2022-08-05 02:00:30,,
340,d6e84700-abd3-46a8-9650-a5dfdf7281c2,시마카제,https://play-lh.googleusercontent.com/a-/AFdZucpQkAWGTyiZCYUe16LTT6tp3cJSqdNQbUpVlYz1Sw,돈 뜯어먹을려고 만든게임인가...,1,0,1.04.0,2022-08-05 01:58:17,"안녕하세요 시마카제 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 만족할만한 게임 서비스를 제공해드리지 못한 점 죄송합니다.

다양한 콘텐츠와 이벤트를 기획하여
세븐나이츠 레볼루션을 보다 재미있게 즐기실 수 있도록 노력하겠습니다.

혹여라도 게임 이용 중 불편했던 부분이나 건의하실 사항이 있다면
고객센터를 통해 1:1 문의를 남겨주세요.

다양한 의견 청취를 통해 더욱 나은 서비스를 제공해드릴 수 있도록 최선을 다하겠습니다.

감사합니다.",2022-08-06 12:44:35
341,796df223-9010-41f4-9e8d-0dcce8f90969,김경은,https://play-lh.googleusercontent.com/a/AItbvmmgPPVgwFXrwfx4JyhIh_q2NWZZt667VDdBi38i=mo,스파이크대포좀 주세요,5,0,1.04.0,2022-08-05 01:54:29,,
342,db5b4ed4-7b32-400f-8e18-129b2a888d97,hwan Jin,https://play-lh.googleusercontent.com/a-/AFdZucr6R8HNp-ptFJ0Aoa77YaN--mIuAg985Sryd6IU8A,좋은ip로 이게뭔;;;,1,0,1.04.0,2022-08-05 01:52:46,"안녕하세요 hwan Jin 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 바쁘신 와중에 게임을 플레이하시고
리뷰를 통해 의견의 목소리 내주셔서 정말 감사드립니다.

세븐나이츠 레볼루션은 세븐나이츠 IP 게임으로써
전작을 대신할 수는 없겠으나,
레볼루션만의 색깔로 즐거움을 선사해 드릴 수 있도록 노력하겠습니다.

더욱 만족스러운 모습을 보여드리기 위해 최선을 다하겠습니다.

감사합니다.",2022-08-06 11:20:13
343,9d4397f0-ed26-454a-964b-ddf334c9d3c2,1 2,https://play-lh.googleusercontent.com/a/AItbvmmxmCRrNGJ7UorUOvojBo0mYHcPZdYtZeOT8sAV=mo,"변신시스템,도감채우기 등 리니지식이고 버그악용유저들이 있음에도 아무 조치도 하지않고 귀 닫고 운영중",2,0,1.04.0,2022-08-05 01:38:10,,
344,8472d1d2-5cb7-4f87-88c8-f8777d167f6a,김윤환,https://play-lh.googleusercontent.com/a/AItbvmkga-iW9I42K1GX_ZBACQ9f25KEEPkQ7nYJdafa=mo,이걸...?,1,0,,2022-08-05 01:36:52,"안녕하세요 김윤환 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 바쁘신 와중에 게임을 플레이하시고
리뷰를 통해 의견의 목소리 내주셔서 정말 감사드립니다.

계승자님께 만족할 만한 서비스를 제공하지 못해 부끄럽고 죄송스럽습니다.

다만 적어주신 내용만으로는 어떤 불편을 겪으셨는지 정확히 확인하기 어렵습니다.
번거로우시더라도 게임을 이용하시면서 불편하셨던 부분을 기재하여
1:1 문의를 통해 전달해 주시면 신속히 답변드릴 수 있도록 노력하겠습니다.

고객센터 : 공식 포럼 → FAQ → 문의 유형 선택 → 1:1 문의하기

감사합니다.",2022-08-06 12:44:19
345,510c4a6c-5ee3-43b2-a94d-e3d6efd75dfe,김창진,https://play-lh.googleusercontent.com/a/AItbvmm7DFzd28KTUttYNjOibNqdvc4Wf0iVPB7gNjhY=mo,할만합니다,5,0,1.04.1,2022-08-05 01:28:19,,
346,81236ff8-d8b9-4eb0-b658-0fef0d1220f3,승우,https://play-lh.googleusercontent.com/a/AItbvmlL0DwL5qwBA3-ifU6hbHpLWVWsXPsiFKIWcJ5G=mo,아니무슨 설치하고 들어가는대만 1시간이네;,1,0,1.04.1,2022-08-05 01:28:03,"안녕하세요 승우 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 만족할만한 게임 서비스 제공해드리지 못한 점 죄송합니다.

LTE/5G 환경에서 패치 파일을 다운로드할 경우 오랜 시간이 소요될 수 있으니
번거로우시겠지만, 안정적인 Wi-Fi 환경에서 설치를 진행해 보시길 권해드립니다.

쾌적한 게임 플레이 환경을 제공해 드리기 위해 최선을 다하겠습니다.

감사합니다.",2022-08-06 11:20:04
347,a239204c-01ba-40b7-a80a-8238442b2aa2,채몰라,https://play-lh.googleusercontent.com/a/AItbvmmrN6f_QzH1iTC2au5H5TCMPGr86Km9Jzz0NnAF=mo,굳,5,0,1.04.1,2022-08-05 01:19:59,,
348,b286d20f-b276-4308-a618-b8d1be9b8331,김민수,https://play-lh.googleusercontent.com/a/AItbvmmlN1Fm21q3eyaxo5sJ78gqbSlPyFIWRt3uIhr16Q=mo,세나 추억에 빠져 시작했지.. 긴가민가 하면서 게임을 계속했지... 결투장 좀 돌고 가챠좀 하다가 느꼈지.. 재미도 감흥도 없는 현질겜인것을! +++ 게임이 많이 어지러워요 스파이크가 불쏘는 대포쏘고 레이첼이 닻 휘두르는 물속성입니다 진짜 어지러워요.,1,0,,2022-08-05 01:12:31,,
349,b20a2715-49a2-4df7-bc97-6755905cde0e,시리님_,https://play-lh.googleusercontent.com/a-/AFdZucoZl_RRj6QgJd0j4cJhVgtEcWFpjT6yTt3Dhx7x,"컨텐츠는 그렇다고 해도 길드 컨텐츠가 약간 부족합니다. 예를 들어 길드 넥서스에 따로 코인을 사용할 수 있는 사냥터가 있다던가 길드 기부에서 주는 길드 골드와 길드 크리오스의 사용처가 적고, 길드원 정보를 확실하게 볼 수 없어 아쉽습니다. 길드 컨텐츠에 대한 업데이트가 필요하다고 생각합니다. 감사합니다",2,0,1.04.0,2022-08-05 01:01:44,,
350,1029d864-74ae-477e-80b6-ae238c63a761,익명,https://play-lh.googleusercontent.com/a-/AFdZucpMINCvJIUBBR8_nbMchnAlCN3PWxE7wU6A6IQv,버그는 베타니까 넘어가고 닉변추가랑 같은 계정에 캐릭터 여럿 만들 수 있는데 동시접속을 할 수 있도록 해주시면 감사하겠습니다! 그리고 돈 수급이 좀.. 많이 딸려요.,5,0,1.04.1,2022-08-05 00:41:54,,
351,4f4ddecf-0145-4b5b-8362-0529619abaaa,ww10a w,https://play-lh.googleusercontent.com/a/AItbvmmo_d4pHD2kOferEua_TBnHNtOiFCo-Z7_6m4BE=mo,Good!,5,0,1.04.0,2022-08-05 00:39:33,,
352,834860e6-0df8-4cd0-a277-fa52f0f29e80,은서,https://play-lh.googleusercontent.com/a-/AFdZucoUFC4KSFtB9AQMI_wAMvR9YrIsEuWCBckYHdA0hg,재밌긴한데 가끔 렉이 걸려서 불편한건있지만 그래도 재밌게 플레이중이에용,5,0,1.04.1,2022-08-05 00:39:32,,
353,01f445db-0f2b-4078-b294-acd9648bfaa9,허진준,https://play-lh.googleusercontent.com/a/AItbvmnxvLiCkQUZN7E3KQ26G4cFxtPSFWgOptS7p9ed=mo,저100만원이상쓴것같은데 세븐2도한1천 하고했는데 그냥 세븐나이츠1 제일재미있었습니다 그동안 돈쓴거 괜찮아요 이제 모바일게임졸업입니다 감사합니다,1,0,,2022-08-05 00:33:49,,
354,d397d399-d68d-4d26-8f8f-04f4e78d0e0e,sjt xhxh,https://play-lh.googleusercontent.com/a/AItbvml1Wb9zwjUHX_PN7ibcNZ_MxEPtb-bF57fDJnNK=mo,플레이타임22시간 평가 찐따겜 스토리 개망함 전투중 벽에 박혀서 디짐 (난이도 보통부터 겜이 재미가 없어진다) 카드확률 뽑기160번에 4성 확정으로 한번 확률 디짐 최적화:찐따 컨텐츠:찐따 이름에 세븐나이츠 없었으면 아무도 안함(난이도 너무 어려움),1,0,,2022-08-05 00:33:48,,
355,9db64a2a-066a-4eb4-a801-5d56f2f227fd,안지원,https://play-lh.googleusercontent.com/a/AItbvmnTlj7Uc_3oWNrRLkkbkCr40G7cuksK1bY7bcMI=mo,노트 9 기종 사용중. 용량 70퍼 남음 들어갈 때부터 화면 깨짐 폰이 구려서 그런거 같아 컴으로 들어감(배그 풀옵 돌아감) 마찬가지로 인게임내에서 화면 깨지고 UI 오류남 최적화 + 잔오류 수정 필요할듯,3,0,1.04.1,2022-08-05 00:32:36,,
356,faffcb51-1b4d-4c90-85a9-89f679438c05,이대연,https://play-lh.googleusercontent.com/a/AItbvmnH2cGJhEYl6zQBuh-NNyVjvg0BjYZtC1Yukk6Y=mo,없음,1,0,,2022-08-05 00:29:13,"안녕하세요 이대연 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 바쁘신 와중에 게임을 플레이하시고
리뷰를 통해 의견의 목소리 내주셔서 정말 감사드립니다.

계승자님께 만족할 만한 서비스를 제공하지 못해 부끄럽고 죄송스럽습니다.

다만 적어주신 내용만으로는 어떤 불편을 겪으셨는지 정확히 확인하기 어렵습니다.
번거로우시더라도 게임을 이용하시면서 불편하셨던 부분을 기재하여
1:1 문의를 통해 전달해 주시면 신속히 답변드릴 수 있도록 노력하겠습니다.

고객센터 : 공식 포럼 → FAQ → 문의 유형 선택 → 1:1 문의하기

감사합니다.",2022-08-06 12:44:44
357,d654de20-b1b6-49f4-bdad-cfc87943e0b8,고프로,https://play-lh.googleusercontent.com/a/AItbvmlNzyUd-Ozzu76X3Hd94hLhd6WKhmZgwOWp9QcT=mo,생각보다 재미있어요,4,0,1.04.1,2022-08-05 00:27:16,,
358,3d087793-dadd-4173-972b-596f52983c2d,윤숙기,https://play-lh.googleusercontent.com/a/AItbvmlqKT3Vb7avwB-Pyn7Ae04y-XQTGSDE7luJ4WW5=mo,👍,5,0,1.04.0,2022-08-05 00:15:52,,
359,4ca4fa4c-1f92-4373-af13-37831a59a333,이선민,https://play-lh.googleusercontent.com/a/AItbvmm7x6p52jHKj8e30-bTU6OX0UdgnnJFlCFihxGW=mo,👍,5,0,1.04.1,2022-08-05 00:12:51,,
360,bc1296b2-4b4a-4440-bc15-602021d0777b,현천,https://play-lh.googleusercontent.com/a-/AFdZucpYrrFRFGEOgL3d4bCuyyAZhTjM8lguACXgVjE2Cw,찍먹 좀 할려고 핸드폰 용량 부족해서 pc접속하려고 했는데 절차 귀찮고 무엇보다 분명 폰세나 매인화면에서 email연동된걸로 뜨는데 pc에서는 아무리 해도 로그인이 않됨 빡쳐서 그냥 그만뒀음,1,0,1.04.1,2022-08-05 00:04:10,,
361,0309f6db-60ee-40c5-8bed-af500d3a0b2c,오창훈,https://play-lh.googleusercontent.com/a/AItbvmmM90M9Cc-H-eYUQ93oorfiW5ssGQMiVDQm58d_=mo,일단은 과금이없음,3,0,1.04.1,2022-08-05 00:02:22,,
362,336d93dd-fa9f-46ba-ad57-b85aac86fedf,유성용,https://play-lh.googleusercontent.com/a/AItbvmlX3OLhFAWLHHxkVd1j7x_Hjq1XZPOqoqsfFAto=mo,다른 게임에 비해 장비 보상이 너무 적어업하기 힘든,5,0,1.04.1,2022-08-04 23:57:10,,
363,66a93085-dd30-4db8-bab8-84d9456ae199,정땡,https://play-lh.googleusercontent.com/a-/AFdZucqstX7QYy5crsmSt-IJXaghReQi_ppJTRgbFgVObw,카메라 무빙이 구리지만 재미는 있음,5,0,1.04.0,2022-08-04 23:54:20,,
364,1c76f343-53b5-4e1b-8610-a8dc746ba23e,일곱빛무지개,https://play-lh.googleusercontent.com/a-/AFdZucrc0d4WAZ2ybFLB6gkM_aUhEVnVi0v4AelJfoWS,재미없음,1,0,,2022-08-04 23:52:41,"안녕하세요 일곱빛무지개 계승자님!
무한 영웅 변신 RPG 『세븐나이츠 레볼루션』입니다.

우선 만족할만한 게임 서비스를 제공해드리지 못한 점 죄송합니다.

다양한 콘텐츠와 이벤트를 기획하여
세븐나이츠 레볼루션을 보다 재미있게 즐기실 수 있도록 노력하겠습니다.

혹여라도 게임 이용 중 불편했던 부분이나 건의하실 사항이 있다면
고객센터를 통해 1:1 문의를 남겨주세요.

다양한 의견 청취를 통해 더욱 나은 서비스를 제공해드릴 수 있도록 최선을 다하겠습니다.

감사합니다.",2022-08-05 15:23:03
365,193d5d96-46e8-452a-a3b2-d55a26e9bb73,원동순,https://play-lh.googleusercontent.com/a/AItbvmmZXyiM5augP9yGq365Eg3vGip_xH53GfPcFMCS=mo,세븐나이츠가 재밌다는 소릴을 들어 재밌게 깔았는데 들어오자마자 화면이 깜박걸이며 캐릭터를 못 꾸며 결굴 방치되어서 버그가 없어질 때 까지 결국 기다리다 이렇게 보냄니다 데발 저만 그런지는 모르겠지만 없에주세요!,1,0,1.04.0,2022-08-04 23:52:22,,
366,6eff0561-9a86-4f9b-b780-2616eeebef24,허남현,https://play-lh.googleusercontent.com/a/AItbvmlCzc2QgClwNuzzVW-8SCYJY36KKyFQ-AZ_tWOu=mo,너무 게임 들어가는거 너무느려요ㅠㅠ,1,0,1.04.1,2022-08-04 23:51:06,,
367,4b5ecb75-dc6a-48e1-bcfd-06570c7e6853,Good morning,https://play-lh.googleusercontent.com/a-/AFdZucqDSc0wT3lhe5TOO9-ZVVIwWb314tpvwKvz0T0m_g,세나 레볼루션을 잘플레이하고있는 유저입니다 저는 개인적으로해본 rpg중엔 나름 좋은편에속한다고 생각될정도로 잘만드신거 같습니다만 도중 스토리나 인연을 깰때 연출영상을 스킵하면 인연퀘스트가 안깨진다거나 보스몬스터가 생성되지않는등 여러오류들이 좀 있는거같습니다 ( 아일린 인연 퀘스트를 했는데도 안깨지네요) 그런 오류들을 고치고 스토리를 한번깬후 다시깰때 처음이랑 다른요소들을 좀 더 추가하면 지루하지도 않고 더 재밌는 세나레볼루션이 될거라 생각합니다,5,0,1.04.1,2022-08-04 23:50:52,,
368,0878e417-2af4-4cf7-9576-c1c4a5dd0e44,SUNGYUN LEE,https://play-lh.googleusercontent.com/a/AItbvmnMjlPip9FTxQ-_Fbzlt5JVNG0-Omb97CKuFLIL=mo,왕잼,5,0,1.04.0,2022-08-04 23:48:57,,
369,431134cf-f53e-409c-98f3-e0765c56f6e0,R18 BMW.,https://play-lh.googleusercontent.com/a/AItbvmlc8XIJaTP3GmIMA-V8bV_oHZJW3BqHKEVjvPYn=mo,예전에 하던 느낌으로,5,0,1.04.0,2022-08-04 23:48:38,,
370,7f33989b-d957-4b0f-b4a5-060036c2bc0e,은찬,https://play-lh.googleusercontent.com/a-/AFdZucou3sNdWLh2fL3Gx7a-pkMFZfDrs2MX58D1-FRGxw,사전예약 했는데 그랑시드 항구 제복이 안들어왔어요 ..,3,0,1.04.0,2022-08-04 23:47:24,,
